chr	start	end	ctype	areaStat
chr8	143370691	143371178	T	213.20343702662035
chr16	84854390	84854689	T	213.19227446077525
chr6	103420868	103421147	N	213.1844462550498
chr2	16947717	16948105	N	213.180693920016
chr14	62709124	62709500	N	213.14203731387303
chr20	357543	357995	T	213.1328316113295
chr9	111839256	111839737	T	213.1320188708192
chr2	79886516	79887013	T	213.106344168034
chr19	28256835	28257221	N	213.10146386094084
chr1	242601182	242601621	N	213.0966733555156
chr16	12348679	12349146	T	213.07429410200484
chr11	36708158	36708516	N	213.0741156062857
chr8	38651027	38651164	T	213.07385900211284
chr9	129678087	129678505	T	213.07185329134927
chr5	35998752	35999168	N	213.0705086086839
chr10	24340538	24340984	N	213.06711435071657
chrX	147147812	147148130	N	213.0606336861668
chr2	87509261	87509587	T	213.0551271324075
chr3	131959189	131959574	N	213.0445198269781
chr5	176137869	176138134	N	213.0444721459144
chr12	57193947	57194388	T	213.0366398844335
chr21	45629307	45629743	N	213.02478741834648
chr3	64631427	64631913	N	213.02191237917737
chr7	144354879	144355157	T	213.0138737301136
chr17	27924369	27924763	T	212.9656677157664
chr7	55220865	55221193	N	212.9655459249043
chr9	84036877	84037291	N	212.944966816498
chr16	5234643	5234913	N	212.93450648733688
chr19	53897683	53898066	N	212.921207306033
chr7	66741822	66742014	N	212.9039497299823
chr5	22595797	22596064	N	212.89348958672417
chr19	37059616	37060035	N	212.84917202273573
chr9	88990901	88991172	T	212.839091023684
chr14	73537265	73537474	T	212.83576125940272
chr1_KI270709v1_random	39405	39523	N	212.8321303195762
chr19	56753786	56754116	N	212.81193099481789
chr3	73010314	73010713	N	212.80632704348864
chr1	9198418	9198773	T	212.76891062223007
chr13	37106184	37106692	T	212.73994799080583
chr16	31010928	31011165	T	212.7290445406757
chr17	81443865	81444318	T	212.71834221994183
chr21	40765797	40766239	N	212.69242180011904
chr5	19250981	19251213	N	212.67616347841272
chr16	73071006	73071440	T	212.6654635997833
chr2	239751255	239751691	T	212.66353396344425
chr22	36725565	36725900	N	212.6629860590292
chr7	2168049	2168409	T	212.6417426150847
chr13	96337150	96337366	N	212.6216051082199
chr2	133910533	133910972	N	212.60754265912283
chr8	95945075	95945532	N	212.6051207394308
chr14	98592395	98592843	N	212.59635236070653
chr22	41909924	41910078	T	212.578711391232
chr1	3138878	3139307	N	212.56990501752605
chr9	85288902	85289251	N	212.55923438615264
chr10	133057806	133058300	N	212.54156311921224
chr8	141308718	141309055	T	212.52752232273176
chr19	50428343	50428718	T	212.5127615059357
chr5	92862725	92862926	T	212.4795207186773
chr1	34517411	34517842	N	212.45662825610952
chr19	35810544	35810942	N	212.4553110693937
chr2	176194770	176195229	T	212.4181554702577
chr3	172447917	172448239	T	212.39532713109247
chr4	141081849	141082337	N	212.37946699236227
chr2	88549681	88549918	T	212.37012288571827
chr22	37616221	37616604	T	212.31446696307376
chr9	95005434	95005672	T	212.3041244961541
chr5	180619378	180619651	N	212.30400993371973
chr21	23779115	23779438	N	212.28953357486125
chr13	60986942	60987224	N	212.28772213490583
chr17	82246835	82247280	T	212.2873773683159
chr10	594797	595250	T	212.28101547106093
chr17	73571130	73571572	N	212.27353900039
chr7	3629017	3629527	N	212.26961964928432
chr13	71505032	71505372	N	212.2676903423776
chr16	69968020	69968434	T	212.24855320542088
chr10	5109720	5110082	N	212.2460737454928
chr7	69021958	69022196	N	212.2415493738285
chr10	59351758	59352234	T	212.20434185361592
chr10	5961454	5961834	N	212.19475388260665
chr9	135997092	135997561	T	212.1814562675117
chr2	96901084	96901482	T	212.1581560932982
chr17	7393671	7393845	T	212.05380081114777
chr10	100228481	100228649	N	212.05063264150067
chr6	62397502	62397882	N	212.02677420817463
chr5	116559008	116559498	T	212.0253433574651
chr10	97021750	97022186	T	212.0210189275968
chr22	45000977	45001367	N	212.0207706162014
chr18	60994645	60994997	N	211.98367169189487
chr3	79365175	79365625	N	211.9398776717785
chr9	97873131	97873321	N	211.9082018137324
chr11	67303336	67303473	N	211.89131532018143
chr10	108308118	108308347	N	211.8838960074572
chr11	133152968	133153427	N	211.877856618976
chr16	84941481	84941863	T	211.86740855869
chr18	13621762	13622222	N	211.86086479105325
chr3	194056272	194056608	T	211.8496463462984
chr14	39588891	39589341	N	211.84787396678257
chr2	85669768	85670183	T	211.82023509319515
chr8	132433820	132434064	N	211.81180572337348
chr18	7578373	7578878	T	211.7895711578094
chr3	46290370	46290785	N	211.76114608124544
chr4	170370188	170370369	N	211.7517827798465
chr13	114154416	114154777	T	211.7471495191212
chr16	88769679	88770109	T	211.7264469956436
chr8	26448313	26448489	T	211.7203718172532
chr2	15945396	15945849	T	211.72033576503327
chr9	76108403	76108832	N	211.7017319170318
chr15	33660124	33660440	N	211.6946782255297
chr8	14108194	14108576	N	211.68823987261976
chr9	80124347	80124569	N	211.6828294599945
chr17	73592710	73593097	N	211.6807207500456
chr20	59829491	59829736	N	211.6777566413209
chr12	6829451	6829818	T	211.6628874749213
chr12	98456869	98457038	T	211.6200400045841
chr6	94557098	94557453	N	211.61582606099887
chr12	1885968	1886417	N	211.6039820052777
chr9	98806981	98807432	T	211.5999987586661
chr16	87877675	87878121	T	211.5961832811008
chr12	130174825	130175259	N	211.58950082681395
chr19	28726635	28727115	T	211.5731098648376
chr10	49069969	49070247	N	211.5721053381621
chr19	7662530	7662855	N	211.5497546715751
chr19	727917	728325	T	211.548787066482
chrX	135022128	135022382	T	211.53074093871328
chr17	44354769	44354940	T	211.52432703099976
chr11	61680719	61680902	N	211.5207827361021
chr20	62368140	62368575	T	211.5114090805166
chr19	56877292	56877578	N	211.49775060869607
chr11	65459656	65460070	T	211.4655619409264
chr5	135028460	135028653	T	211.46227019753
chr2	90107449	90107853	N	211.45181065554448
chrX	131358643	131359109	N	211.4328102293789
chr18	38319776	38320150	N	211.426856969681
chr3	51101212	51101451	N	211.4238556197115
chr2	212550742	212551236	T	211.4088320618725
chr21	31514651	31515035	N	211.393673922742
chr4	90719051	90719554	N	211.3780239803528
chr13	24680989	24681349	T	211.3765999506716
chr8	20575615	20576042	N	211.37560276321847
chr5	155248366	155248682	N	211.35746014835968
chr16	22735948	22736206	N	211.3550761144252
chr17	72216155	72216449	N	211.3518298040333
chr9	41268984	41269406	N	211.34859595765784
chr7	147061855	147062122	N	211.3468890366757
chr7	130841145	130841320	T	211.33525479376704
chr11	133285134	133285614	N	211.30991717294592
chr20	63246128	63246580	T	211.3055550645168
chr6	30092169	30092586	T	211.30402408697591
chr2	52457680	52458121	T	211.29834961871256
chr11	12007867	12008333	T	211.27936875854675
chr10	133167547	133167757	N	211.274469308338
chr19	5402300	5402487	N	211.2733657582212
chr11	25050323	25050529	N	211.2711151679555
chr2	106095838	106096169	T	211.25850082307943
chr6	29274431	29274863	N	211.22780757727764
chr15	94855620	94856017	N	211.22061838855825
chr2	76396559	76397011	N	211.19831889953275
chr18	57403605	57403870	N	211.1861438110459
chr10	130493164	130493648	N	211.18509743448203
chr2	73983311	73983680	T	211.1660171749632
chr2	218368545	218368775	T	211.15849837675933
chr16	18734521	18734791	N	211.1484282880433
chr1	16678137	16678519	T	211.1370938868747
chr18	6270780	6271282	T	211.13393426144148
chr2	236331285	236331665	N	211.12718393957948
chr21	23922604	23922790	N	211.12012188211656
chr20	63577376	63577741	N	211.11265004536108
chr4	7460780	7461232	N	211.10950455134275
chr17	81123766	81124245	T	211.1075254983693
chr5	13638050	13638527	N	211.09725270674767
chrX	66747563	66747677	N	211.09102166071727
chr3	154439207	154439700	N	211.090633269424
chr5	179042742	179043019	N	211.0881221400693
chr14	95500366	95500830	N	211.0842507907687
chr11	132769259	132769753	N	211.0748050624361
chr4	52538522	52538915	N	211.0692805593044
chr2	135042118	135042458	N	211.0610612197761
chr10	72323846	72324257	T	211.0352721961792
chr5	65102631	65103028	T	211.00821865715892
chr20	64052611	64053086	T	211.00688484181137
chr20	62413534	62413977	T	210.98342673678144
chr17	79157849	79158250	N	210.9650341682909
chr2	103399051	103399285	N	210.9604119972089
chr20	46010408	46010699	T	210.95160408458744
chr7	143519102	143519539	N	210.9437191017396
chr15	88912506	88912746	N	210.9282777361632
chr10	11344755	11344922	T	210.92442938467207
chr1	233912334	233912588	N	210.89577604775425
chr4	121952005	121952512	T	210.8837775852371
chr20	35602049	35602224	T	210.87262530320368
chr9	136249305	136249668	T	210.8625039102724
chr1	245649159	245649631	T	210.85605433302203
chrX	52242199	52242460	N	210.85406472060023
chr21	40124132	40124453	N	210.8436482674665
chr5	24314317	24314504	N	210.8287413656151
chr3	174117386	174117545	T	210.82371757405235
chr17	79396896	79397248	N	210.81698536503012
chr14	99148988	99149254	N	210.8158044568884
chr5	20412966	20413260	N	210.79160164121697
chr18	53190813	53191031	N	210.7731185672688
chr18	51791410	51791651	N	210.7509846260523
chr2	35632643	35632983	N	210.7373734992589
chr12	55478876	55479195	N	210.70937989853428
chr4	1568677	1568822	N	210.70900669927187
chr10	124900945	124901384	T	210.6774828284183
chr6	77794288	77794593	N	210.6675033639281
chr8	23241103	23241582	T	210.63808908538115
chr2	84745460	84745652	N	210.6222337729639
chr12	32760829	32761101	N	210.61539443212905
chr5	1241563	1241879	N	210.6135763158248
chr17	81140212	81140692	T	210.60662695577776
chr9	70417981	70418375	T	210.59362127437817
chr7	4056518	4056888	N	210.586383266123
chr10	44501495	44501625	N	210.56182662527192
chr18	22177054	22177177	T	210.55003477246487
chr2	229258673	229258856	N	210.49181382127108
chr1	35708338	35708849	T	210.4745912362789
chr16	22950354	22950761	N	210.46073972964268
chr11	39967271	39967438	N	210.42260724047696
chr1	155933161	155933579	N	210.42241827452244
chr8	142978127	142978560	N	210.42212858656217
chr4	6535236	6535493	N	210.4204271641122
chr19	3924523	3924914	N	210.40846117190813
chr4	8874310	8874507	N	210.39721003853515
chr21	13196392	13196539	T	210.38402245098564
chr2	218985654	218985898	T	210.3781229985609
chr4	53563564	53564051	T	210.36086842315945
chr8	15346572	15346951	N	210.3484009376716
chr19	49061544	49061864	T	210.33413020348644
chr13	95404074	95404270	T	210.3298568720581
chr1	1472901	1473264	N	210.32392020831048
chr3	64742643	64742850	N	210.30716086364143
chr19	13195705	13196000	T	210.28843240145648
chr4	139918367	139918847	T	210.276227250954
chr8	126556622	126556825	T	210.27049830712625
chr13	79251464	79251930	N	210.26046781527492
chr6	103866926	103867167	N	210.2527963256493
chr17	81410628	81411090	T	210.24715372999023
chr12	110471124	110471377	T	210.2446622385324
chr19	1861606	1861831	T	210.1938383655638
chr16	67975171	67975630	T	210.1703052117637
chr7	147121898	147122372	N	210.16219157376963
chr10	70255222	70255370	T	210.1554997438848
chr22	15333088	15333342	N	210.1504859154752
chr1	200546703	200547050	T	210.14185836550905
chr9	72840005	72840381	N	210.136175814394
chr9	103561285	103561736	N	210.0913592789257
chr1	5708794	5709064	N	210.0198358153898
chr10	132959958	132960325	N	209.9940182844955
chr3	51041247	51041718	N	209.97681931955867
chr10	38826692	38827013	N	209.95948346915225
chr2	95249302	95249542	N	209.95410931880315
chr8	142251287	142251713	N	209.9418741860032
chr2	22083999	22084353	N	209.93625775686635
chr14	96585373	96585860	T	209.9328490890716
chr13	71700294	71700510	N	209.932597486318
chr22	50449562	50450062	T	209.9192378388784
chr15	91922184	91922501	N	209.9155715707429
chr9	36143000	36143452	T	209.8689851423826
chr21	23317596	23318004	N	209.8621583715308
chr17	43118909	43119237	N	209.8524731561174
chr3	190201437	190201631	N	209.8473266431606
chr5	64388143	64388477	N	209.83587663896745
chr2	109761139	109761583	T	209.8325602374416
chr8	98941929	98942091	T	209.8245813352455
chr13	43489968	43490268	T	209.82283361691407
chr12	120394664	120394881	T	209.8182577503572
chr11	70758290	70758424	N	209.8177706228248
chr17	12271543	12271799	N	209.8165413801821
chr18	51138344	51138845	T	209.80048355349595
chr6	156883417	156883734	T	209.7886664048674
chr8	48396560	48396994	T	209.7614277491193
chr13	112105920	112106114	T	209.74966073818564
chr9	136754234	136754697	T	209.74457918089365
chr10	2773177	2773397	N	209.74158853291453
chr3	51804251	51804513	N	209.740382479064
chr15	32254906	32255073	N	209.7313674656009
chr3	84992395	84992716	N	209.69929524237023
chr3	137192002	137192482	N	209.69851002884707
chr4	9950688	9950887	N	209.6897894980815
chrUn_KI270442v1	33185	33581	N	209.6871187247275
chr3	52245742	52245849	T	209.6765026913652
chr6	60502941	60503210	N	209.66361578714032
chr1	153726466	153726680	T	209.65955533700344
chr8	1193690	1194107	N	209.6520112671019
chr1	166510946	166511176	N	209.62783188567343
chr7	151381699	151381856	T	209.60620334275487
chr5	24961083	24961557	N	209.59241997052231
chr21	20844443	20844801	N	209.5772982358272
chr12	131083777	131084187	N	209.5760006608125
chr2	4271575	4271960	N	209.5730938668371
chr16	70859026	70859390	N	209.5583325020457
chr11	91467245	91467601	N	209.5452115170433
chr6	28063370	28063752	N	209.5335590454265
chr22	20079387	20079554	N	209.5223395468656
chr3	15065811	15066046	T	209.5178046354404
chr11	133809829	133810064	N	209.51298998162724
chr9	85093796	85094254	N	209.50658165045843
chr6	68920026	68920495	N	209.50635754964424
chr6	57974690	57975153	T	209.49956354385768
chr8	113433307	113433585	T	209.49653997730368
chr15	29685381	29685764	T	209.4893429257156
chr8	82258422	82258696	N	209.48209305951585
chr13	110726713	110727069	T	209.47145064704728
chr1	2908033	2908360	N	209.4704156306741
chr2	2400525	2400967	N	209.4662337589664
chr11	2732654	2732796	N	209.46212225571617
chr16	32812074	32812263	N	209.43901446184827
chrX	128328049	128328292	N	209.4361695232717
chr1	75730815	75731273	T	209.43167653159023
chr15	74956229	74956468	T	209.4235367149932
chr4	3363408	3363603	T	209.42113906153827
chr5	167228772	167229047	N	209.42065836475035
chr8	111642836	111643186	N	209.40860562232592
chr18	46494938	46495145	N	209.3937014575922
chr19	861037	861427	N	209.38823184091325
chr8	10585365	10585712	T	209.38366836219168
chr11	40936397	40936720	N	209.37985458728824
chr2	128681320	128681758	N	209.36807581272345
chr22	44931218	44931532	N	209.365653887312
chr5	22124110	22124419	N	209.33609590466327
chr4	79122159	79122460	N	209.3124377673225
chr13	61860794	61861302	N	209.2853397741835
chr18	78857495	78857925	N	209.26816552007347
chr8	20971372	20971770	N	209.26339811725256
chr11	1986455	1986708	T	209.2587540517154
chr8	50893248	50893757	N	209.2582732979185
chr21	10124496	10124893	N	209.2469297052212
chr2	36047513	36047758	N	209.22460040280703
chrX	48508117	48508331	T	209.21524968787685
chrX	148073527	148073934	N	209.2043023754286
chr9	133928292	133928651	T	209.1859480059602
chrX	6510699	6510971	N	209.18484220504
chr10	28361391	28361637	N	209.176507890654
chr14	105152091	105152395	T	209.1714742867257
chr4	6892217	6892638	T	209.1713465009261
chr11	91331493	91331929	N	209.1690744879293
chr22	19955461	19955934	T	209.1678235805425
chr13	31491258	31491650	N	209.16759985966928
chr1	47596987	47597348	T	209.1599453507256
chr2	235919193	235919486	T	209.1563857433712
chr8	39826285	39826709	N	209.1502320648633
chr12	34372820	34373302	N	209.1306382825173
chr19	1017129	1017439	T	209.1296566018591
chr9	137067665	137067854	T	209.12863750412544
chr8	105032530	105032799	N	209.0795907424604
chr8	5467902	5468126	N	209.07236946198373
chr2	2807855	2808277	N	209.05515690926336
chr2	240959952	240960459	T	209.05433044946085
chr16	86605141	86605554	N	209.0280770185216
chr12	33618328	33618628	N	208.998845225118
chr12	9749069	9749342	N	208.9917477025801
chr1	4061526	4061866	N	208.9870418170799
chr7	158134051	158134295	N	208.98687789064115
chr21	44616703	44616945	N	208.97740897074345
chr15	66622229	66622360	T	208.97224792367388
chr8	142138176	142138603	N	208.9699321468848
chr17	4486097	4486536	T	208.95920381078804
chr6	19853507	19853789	T	208.9531050919786
chr3	124586112	124586514	T	208.9482529710476
chr7	154438037	154438418	N	208.92049932375744
chr16	73261751	73262014	N	208.9165934237608
chr17	79604009	79604426	N	208.90662657782784
chr22	44999407	44999694	N	208.88709785492887
chr8	4890416	4890817	N	208.8738164262586
chr16	85206496	85206816	T	208.86290174303963
chr2	88452178	88452296	T	208.82974338405305
chr7	156948930	156949169	T	208.82834294008944
chr3	126908923	126909369	T	208.82042962164172
chr18	78169942	78170364	N	208.8144082352772
chrX	36175883	36176056	N	208.8094556636668
chr1	106080944	106081159	T	208.78820762561668
chr2	98580972	98581390	T	208.78383138120896
chr13	111494760	111495259	N	208.7818376224477
chr3	139755979	139756208	N	208.7804331641314
chr2	85017092	85017321	N	208.70614453038888
chr13	105569011	105569248	N	208.6877471893822
chr8	28384687	28385185	T	208.6561615892633
chr21	41899484	41899798	T	208.65185027711823
chr10	44081687	44081926	N	208.63726668311932
